"","day","month","year","w10"
"8111",18,11,2013,7.25925925811111
"8112",19,11,2013,7.08641975233333
"8113",20,11,2013,7.70370370266667
"8114",21,11,2013,7.90123456744444
"8115",22,11,2013,8.88888888855556
"8116",23,11,2013,11.1481481472222
"8117",24,11,2013,12.3950617272222
"8118",25,11,2013,13.567901232
"8119",26,11,2013,14.6172839487778
"8120",27,11,2013,14.2345678987778
"8121",28,11,2013,13.4197530838889
"8122",29,11,2013,13.0493827142222
"8123",30,11,2013,14.3209876533333
"8124",1,12,2013,14.2469135787778
"8125",2,12,2013,13.0246913556667
"8126",3,12,2013,13.7530864165556
"8127",4,12,2013,12.3580246884444
"8128",5,12,2013,11.5679012316667
"8129",6,12,2013,10.8395061712222
"8130",7,12,2013,8.802469134
"8131",8,12,2013,8.32098765255556
"8132",9,12,2013,9.13580246722222
"8133",10,12,2013,11.0493827137778
"8134",11,12,2013,10.3580246884444
"8135",12,12,2013,10.1851851827778
"8136",13,12,2013,11.0617283926667
"8137",14,12,2013,9.96296296166667
"8138",15,12,2013,11.5802469131111
"8139",16,12,2013,11.6049382722222
"8140",17,12,2013,13.160493828
"8141",18,12,2013,15.4197530878889
"8142",19,12,2013,18.0740740771111
"8143",20,12,2013,20.5185185228889
"8144",21,12,2013,20.1851851905556
"8145",22,12,2013,20.7777777834444
"8146",23,12,2013,20.9259259322222
"8147",24,12,2013,20.6296296363333
"8148",25,12,2013,20.3209876611111
"8149",26,12,2013,19.222222228
"8150",27,12,2013,18.9259259314444
"8151",28,12,2013,18.1975308698889
"8152",29,12,2013,17.012345684
"8153",30,12,2013,13.8024691394444
"8154",31,12,2013,10.6049382736667
"8155",1,1,2014,9.48148148311111
"8156",2,1,2014,8.098765433
"8157",3,1,2014,7.666666666
"8158",4,1,2014,6.14814814744445
"8159",5,1,2014,5.691358024
"8160",6,1,2014,5.55555555477778
"8161",7,1,2014,5.296296295
"8162",8,1,2014,4.07654320802222
"8163",9,1,2014,4.31111110935556
"8164",10,1,2014,4.97777777602222
"8165",11,1,2014,4.80493826991111
"8166",12,1,2014,5.94074073891111
"8167",13,1,2014,7.33580246813333
"8168",14,1,2014,7.81728395124444
"8169",15,1,2014,8.43456790202222
"8170",16,1,2014,8.2864197538
"8171",17,1,2014,7.92839506302222
"8172",18,1,2014,6.81728395213333
"8173",19,1,2014,7.14814814922222
"8174",20,1,2014,7.54320987788889
"8175",21,1,2014,6.87654321133333
"8176",22,1,2014,6.96296296466667
"8177",23,1,2014,5.45679012533333
"8178",24,1,2014,3.19753086544444
"8179",25,1,2014,3.53086419777778
"8180",26,1,2014,4.19753086455556
"8181",27,1,2014,5.34567901288889
"8182",28,1,2014,5.59259259377778
"8183",29,1,2014,6.30864197677778
"8184",30,1,2014,6.03703703922222
"8185",31,1,2014,3.65432098922222
"8186",1,2,2014,3.851851853
"8187",2,2,2014,4.61728395188889
"8188",3,2,2014,4.90123456922222
"8189",4,2,2014,6.34567901411111
"8190",5,2,2014,4.543209879
"8191",6,2,2014,4.604938274
"8192",7,2,2014,4.58024691611111
"8193",8,2,2014,4.69135802644444
"8194",9,2,2014,4.14814814911111
"8195",10,2,2014,4.65432098833333
"8196",11,2,2014,6.74074074155556
"8197",12,2,2014,7.51851851933333
"8198",13,2,2014,8.18518518611111
"8199",14,2,2014,10.0864197532222
"8200",15,2,2014,11.5925925927778
"8201",16,2,2014,13.3209876547778
"8202",17,2,2014,13.5555555553333
"8203",18,2,2014,13.8518518511111
"8204",19,2,2014,14.6049382701111
"8205",20,2,2014,14.7160493813333
"8206",21,2,2014,14.7407407396667
"8207",22,2,2014,14.567901234
"8208",23,2,2014,14.7777777777778
"8209",24,2,2014,13.6419753084444
"8210",25,2,2014,11.5679012344444
"8211",26,2,2014,9.90123456733333
"8212",27,2,2014,8.62962962855556
"8213",28,2,2014,7.61728394988889
"8214",1,3,2014,6.13580246866667
"8215",2,3,2014,5.71604938322222
"8216",3,3,2014,7.37037037211111
"8217",4,3,2014,7.95061728544444
"8218",5,3,2014,7.07407407511111
"8219",6,3,2014,6.43209876611111
"8220",7,3,2014,6.45679012377778
"8221",8,3,2014,6.51851851911111
"8222",9,3,2014,5.98765432166667
"8223",10,3,2014,5.29629629733333
"8224",11,3,2014,5.00000000111111
"8225",12,3,2014,5.49382716155556
"8226",13,3,2014,6.08641975444444
"8227",14,3,2014,6.06172839611111
"8228",15,3,2014,3.33333333388889
"8229",16,3,2014,3.98765432133333
"8230",17,3,2014,4.43209876622222
"8231",18,3,2014,4.76543209922222
"8232",19,3,2014,5.25925926022222
"8233",20,3,2014,5.60493827244444
"8234",21,3,2014,5.16049382766667
"8235",22,3,2014,4.71604938344444
"8236",23,3,2014,4.02469135877778
"8237",24,3,2014,3.29629629666667
"8238",25,3,2014,3.03703703711111
"8239",26,3,2014,6.75308642111111
"8240",27,3,2014,7.44444444633333
"8241",28,3,2014,7.64197531
"8242",29,3,2014,8.37037037255556
"8243",30,3,2014,7.790123458
"8244",31,3,2014,7.33333333388889
"8245",1,4,2014,9.44444444466667
"8246",2,4,2014,12.1604938278889
"8247",3,4,2014,14.9259259277778
"8248",4,4,2014,15.3333333345556
"8249",5,4,2014,14.3456790132222
"8250",6,4,2014,13.2222222224444
"8251",7,4,2014,13.6419753092222
"8252",8,4,2014,13.4320987658889
"8253",9,4,2014,11.0123456783333
"8254",10,4,2014,10.9876543211111
"8255",11,4,2014,11.3950617292222
"8256",12,4,2014,9.40740740933333
"8257",13,4,2014,4.65432098877778
"8258",14,4,2014,1.345679012
"8259",15,4,2014,0.716049383111111
"8260",16,4,2014,0.382716049444445
"8261",17,4,2014,-0.456790124
"8262",18,4,2014,-1.30864197633333
"8263",19,4,2014,-1.13580247022222
"8264",20,4,2014,0.777777777333333
"8265",21,4,2014,0.493827159777778
"8266",22,4,2014,0.555555554222222
"8267",23,4,2014,0.913580244555556
"8268",24,4,2014,3.65432098511111
"8269",25,4,2014,4.67901234377778
"8270",26,4,2014,5.41975308466667
"8271",27,4,2014,6.71604938133333
"8272",28,4,2014,7.28395061555556
"8273",29,4,2014,6.91358024511111
"8274",30,4,2014,6.61728394911111
"8275",1,5,2014,5.64197530755556
"8276",2,5,2014,5.08641975211111
"8277",3,5,2014,4.53086419688889
"8278",4,5,2014,4.46913580188889
"8279",5,5,2014,4.96296296266667
"8280",6,5,2014,5.13580246877778
"8281",7,5,2014,4.24691357922222
"8282",8,5,2014,2.37037036977778
"8283",9,5,2014,1.83950617355556
"8284",10,5,2014,2.67901234644444
"8285",11,5,2014,3.07407407466667
"8286",12,5,2014,3.83950617333333
"8287",13,5,2014,3.87654321033333
"8288",14,5,2014,3.53086419811111
"8289",15,5,2014,3.75308642088889
"8290",16,5,2014,3.08641975411111
"8291",17,5,2014,2.14814814888889
"8292",18,5,2014,1.444444446
"8293",19,5,2014,1.41975308755556
"8294",20,5,2014,1.38271605
"8295",21,5,2014,0.876543210666667
"8296",22,5,2014,-0.271604936888889
"8297",23,5,2014,-1.23456789955556
"8298",24,5,2014,-1.48148147944444
"8299",25,5,2014,-1.65432098544444
"8300",26,5,2014,-2.25925925722222
"8301",27,5,2014,-2.59259259044444
"8302",28,5,2014,-1.90123456588889
"8303",29,5,2014,-0.888888887444444
"8304",30,5,2014,-0.246913579333333
"8305",31,5,2014,-0.0493827152222222
"8306",1,6,2014,-1.60493827055556
"8307",2,6,2014,-1.85185185066667
"8308",3,6,2014,-1.32098765344444
"8309",4,6,2014,0.0123456794444443
"8310",5,6,2014,0.555555555444444
"8311",6,6,2014,1.96296296266667
"8312",7,6,2014,3.70370370388889
"8313",8,6,2014,3.53086419788889
"8314",9,6,2014,2.19753086433333
"8315",10,6,2014,2.00000000066667
"8316",11,6,2014,2.14814814855556
"8317",12,6,2014,3.90123456688889
"8318",13,6,2014,5.22222222011111
"8319",14,6,2014,5.92592592355556
"8320",15,6,2014,6.38271604755556
"8321",16,6,2014,6.48148148011111
"8322",17,6,2014,4.87654320855556
"8323",18,6,2014,2.71604938155556
"8324",19,6,2014,2.33333333233333
"8325",20,6,2014,2.95061728322222
"8326",21,6,2014,3.17283950533333
"8327",22,6,2014,3.09876543122222
"8328",23,6,2014,2.28395061733333
"8329",24,6,2014,1.93827160533333
"8330",25,6,2014,2.75308642077778
"8331",26,6,2014,2.85185185266667
"8332",27,6,2014,3.23456790211111
"8333",28,6,2014,5.54320987777778
"8334",29,6,2014,8.82716049533333
"8335",30,6,2014,9.49382716166667
"8336",1,7,2014,9.06172839633333
"8337",2,7,2014,8.580246915
"8338",3,7,2014,8.32098765611111
"8339",4,7,2014,8.60493827355556
"8340",5,7,2014,9.43209876688889
"8341",6,7,2014,6.69135802511111
"8342",7,7,2014,3.45679012344444
"8343",8,7,2014,2.80246913577778
"8344",9,7,2014,1.64197530833333
"8345",10,7,2014,-0.370370371222222
"8346",11,7,2014,0.567901234444444
"8347",12,7,2014,2.43209876544444
"8348",13,7,2014,3.58024691277778
"8349",14,7,2014,3.99999999933333
"8350",15,7,2014,4.55555555422222
"8351",16,7,2014,3.71604938188889
"8352",17,7,2014,5.79012345633333
"8353",18,7,2014,6.65432098788889
"8354",19,7,2014,5.30864197533333
"8355",20,7,2014,4.58024691311111
"8356",21,7,2014,4.34567901155556
"8357",22,7,2014,3.72839506022222
"8358",23,7,2014,3.43209876366667
"8359",24,7,2014,2.99999999866667
"8360",25,7,2014,1.49382715922222
"8361",26,7,2014,-0.0617283954444443
"8362",27,7,2014,-0.308641975111111
"8363",28,7,2014,-0.358024690555555
"8364",29,7,2014,1.28395061744444
"8365",30,7,2014,2.37037037066667
"8366",31,7,2014,2.88888888944444
"8367",1,8,2014,2.19753086455556
"8368",2,8,2014,1.95061728411111
"8369",3,8,2014,1.51851851855556
"8370",4,8,2014,0.629629630555555
"8371",5,8,2014,1.35802469222222
"8372",6,8,2014,2.20987654344444
"8373",7,8,2014,1.92592592577778
"8374",8,8,2014,0.740740740444444
"8375",9,8,2014,0.345679011888889
"8376",10,8,2014,0.259259258777778
"8377",11,8,2014,0.345679011777778
"8378",12,8,2014,0.197530864111111
"8379",13,8,2014,-1.25925925822222
"8380",14,8,2014,-2.54320987522222
"8381",15,8,2014,-1.641975308
"8382",16,8,2014,-0.765432098111111
"8383",17,8,2014,-0.370370369444444
"8384",18,8,2014,-0.123456789111111
"8385",19,8,2014,0.308641976111111
"8386",20,8,2014,0.444444445222222
"8387",21,8,2014,0.469135803111111
"8388",22,8,2014,0.765432099777778
"8389",23,8,2014,2.29629629666667
"8390",24,8,2014,3.296296296
"8391",25,8,2014,1.703703703
"8392",26,8,2014,-1.0913580256
"8393",27,8,2014,-3.02962963082222
"8394",28,8,2014,-3.20246913737778
"8395",29,8,2014,-2.46172839626667
"8396",30,8,2014,-1.73333333493333
"8397",31,8,2014,-1.30123456882222
"8398",1,9,2014,-0.7938587664096
"8399",2,9,2014,0.21830715990488
"8400",3,9,2014,1.30539358110838
"8401",4,9,2014,3.69020247024182
"8402",5,9,2014,7.43241283953665
"8403",6,9,2014,10.2674972834697
"8404",7,9,2014,10.918119506146
"8405",8,9,2014,10.8572375309015
"8406",9,9,2014,10.2318864195332
"8407",10,9,2014,9.28933629668886
"8408",11,9,2014,8.88099259239992
"8409",12,9,2014,9.70449777859072
"8410",13,9,2014,8.39616888883808
"8411",14,9,2014,7.24026666559968
"8412",15,9,2014,4.85224888746624
"8413",16,9,2014,3.20096000022864
"8414",17,9,2014,3.97579555672416
"8415",18,9,2014,6.61785777881936
"8416",19,9,2014,6.91000889043856
"8417",20,9,2014,6.70677333451464
"8418",21,9,2014,7.9388888900956
"8419",22,9,2014,8.19293333451464
"8420",23,9,2014,7.6975466662856
"8421",24,9,2014,7.31647999977136
"8422",25,9,2014,6.56704888815216
"8423",26,9,2014,8.12942222003744
"8424",27,9,2014,10.0093511088755
"8425",28,9,2014,9.52666666365624
"8426",29,9,2014,8.52319110727504
"8427",30,9,2014,9.17100444087512
"8428",1,10,2014,10.2379911073894
"8429",2,10,2014,10.1490755515798
"8430",3,10,2014,12.1433244414467
"8431",4,10,2014,13.210311107618
"8432",5,10,2014,14.8488977726461
"8433",6,10,2014,15.5348177720745
"8434",7,10,2014,14.5186399955415
"8435",8,10,2014,14.2899999957702
"8436",9,10,2014,14.2645955518084
"8437",10,10,2014,13.4516533295989
"8438",11,10,2014,13.6294844406465
"8439",12,10,2014,13.4770577745895
"8440",13,10,2014,12.803839996799
"8441",14,10,2014,10.3904177739036
"8442",15,10,2014,10.1109688860944
"8443",16,10,2014,8.81534222049472
"8444",17,10,2014,8.53589333337144
"8445",18,10,2014,8.9550666668572
"8446",19,10,2014,7.32918222163792
"8447",20,10,2014,7.02432888849512
"8448",21,10,2014,6.69407111127624
"8449",22,10,2014,5.63978666617128
"8450",23,10,2014,6.147875555238
"8451",24,10,2014,7.60863111116192
"8452",25,10,2014,9.22181333405736
"8453",26,10,2014,8.91696000102888
"8454",27,10,2014,9.50126222312408
"8455",28,10,2014,9.70449777767616
"8456",29,10,2014,10.3142044443047
"8457",30,10,2014,11.063635555581
"8458",31,10,2014,12.2830488896383
"8459",1,11,2014,14.6837688904386
"8460",2,11,2014,17.7068977808771
"8461",3,11,2014,19.2057600036582
"8462",4,11,2014,16.9574666705154
"8463",5,11,2014,16.1191200033153
"8464",6,11,2014,16.4366755586676
"8465",7,11,2014,16.3223555590106
"8466",8,11,2014,16.2461422258678
"8467",9,11,2014,15.5729244484202
"8468",10,11,2014,15.9666933378299
"8469",11,11,2014,15.5475200041155
"8470",12,11,2014,14.8234933370297
"8471",13,11,2014,12.498986668572
"8472",14,11,2014,9.81881777893368
"8473",15,11,2014,9.70449777813344
"8474",16,11,2014,8.53589333325712
"8475",17,11,2014,8.78993777836208
"8476",18,11,2014,9.62828444556224
"8477",19,11,2014,9.69179555615256
"8478",20,11,2014,10.4539288888381
"8479",21,11,2014,11.6987466667429
"8480",22,11,2014,9.9712444441904
"8481",23,11,2014,6.986222220952
"8482",24,11,2014,6.19868444293288
"8483",25,11,2014,7.68484444293288
"8484",26,11,2014,9.66639110944712
"8485",27,11,2014,10.7047977760614
"8486",28,11,2014,10.2665711093185
"8487",29,11,2014,10.2284644422327
"8488",30,11,2014,10.2611272989999
"8489",1,12,2014,9.47358952155238
"8490",2,12,2014,8.23784475898892
"8491",3,12,2014,8.37121809247468
"8492",4,12,2014,10.6322136483414
"8493",5,12,2014,11.5213692048941
"8494",6,12,2014,10.7782892038081
"8495",7,12,2014,10.8290980926462
"8496",8,12,2014,11.1625314260319
"8497",9,12,2014,10.8195714256889
"8498",10,12,2014,9.71447809226033
"8499",11,12,2014,10.6916419021788
"8500",12,12,2014,11.834841902236
"8501",13,12,2014,12.4608799976564
"8502",14,12,2014,12.3846666647423
"8503",15,12,2014,13.1658533321711
"8504",16,12,2014,12.8991066642278
"8505",17,12,2014,12.2703466650281
"8506",18,12,2014,10.555546665714
"8507",19,12,2014,9.29802666559968
"8508",20,12,2014,9.05033333165664
"8509",21,12,2014,8.68831999851384
"8510",22,12,2014,6.99257333217108
"8511",23,12,2014,5.48735999845668
"8512",24,12,2014,5.71599999908544
"8513",25,12,2014,7.1068933308564
"8514",26,12,2014,6.13517332994184
"8515",27,12,2014,4.8967066639992
"8516",28,12,2014,4.36321333102788
"8517",29,12,2014,5.44925333079924
"8518",30,12,2014,6.02085333159948
"8519",31,12,2014,5.62073333234256
"8520",1,1,2015,5.51583999927116
"8521",2,1,2015,5.29341777709988
"8522",3,1,2015,5.14881333262375
"8523",4,1,2015,3.64199555395207
"8524",5,1,2015,3.36776148015223
"8525",6,1,2015,3.69253777595227
"8526",7,1,2015,3.41830370231909
"8527",8,1,2015,4.18792444332391
"8528",9,1,2015,3.49257777650963
"8529",10,1,2015,3.07019555350461
"8530",11,1,2015,3.12822518271881
"8531",12,1,2015,3.08390073799499
"8532",13,1,2015,4.17421925645207
"8533",14,1,2015,2.51965333033775
"8534",15,1,2015,3.62153777505215
"8535",16,1,2015,4.67782814674288
"8536",17,1,2015,4.67675851760951
"8537",18,1,2015,5.90365925832852
"8538",19,1,2015,5.16075318396366
"8539",20,1,2015,5.8145842954065
"8540",21,1,2015,6.92569540724946
"8541",22,1,2015,10.3204672607114
"8542",23,1,2015,11.8156539283828
"8543",24,1,2015,10.9783768913257
"8544",25,1,2015,12.4885383736496
"8545",26,1,2015,11.585009484959
"8546",27,1,2015,9.77407318809703
"8547",28,1,2015,8.98666874394481
"8548",29,1,2015,8.76103763220192
"8549",30,1,2015,9.44444444666667
"8550",31,1,2015,8.70370370566667
"8551",1,2,2015,7.814814816
"8552",2,2,2015,4.66666666566667
"8553",3,2,2015,3.99999999733333
"8554",4,2,2015,3.81481481233333
"8555",5,2,2015,4.92592592333333
"8556",6,2,2015,6.22222221933333
"8557",7,2,2015,6.99999999633333
"8558",8,2,2015,6.72222221908333
"8559",9,2,2015,6.57407407108333
"8560",10,2,2015,6.61111110775
"8561",11,2,2015,6.94444444075
"8562",12,2,2015,6.8611111075
"8563",13,2,2015,6.5277777745
"8564",14,2,2015,6.9722222205
"8565",15,2,2015,9.45370370316667
"8566",16,2,2015,7.89814814733333
"8567",17,2,2015,8.19444444466667
"8568",18,2,2015,7.15740740833333
"8569",19,2,2015,7.65740740791667
"8570",20,2,2015,7.43518518591667
"8571",21,2,2015,6.80555555691667
"8572",22,2,2015,6.50925926091667
"8573",23,2,2015,6.4814814835
"8574",24,2,2015,6.92592592883333
"8575",25,2,2015,5.59259259483333
"8576",26,2,2015,3.03703703816667
"8577",27,2,2015,4.66666666833333
"8578",28,2,2015,4.88888889
"8579",1,3,2015,5.59259259333333
"8580",2,3,2015,6.185185185
"8581",3,3,2015,6.74074074
"8582",4,3,2015,7.444444443
"8583",5,3,2015,7.518518517
"8584",6,3,2015,7.96296296066667
"8585",7,3,2015,7.703703701
"8586",8,3,2015,8.22222221966667
"8587",9,3,2015,8.22222221966667
"8588",10,3,2015,7.370370367
"8589",11,3,2015,4.88888888533333
"8590",12,3,2015,5.29629629233333
"8591",13,3,2015,4.703703701
"8592",14,3,2015,5.37037036866667
"8593",15,3,2015,5.03703703566667
"8594",16,3,2015,6.29629629533333
"8595",17,3,2015,6.259259259
"8596",18,3,2015,6.62962962966667
"8597",19,3,2015,6.555555555
"8598",20,3,2015,6.592592592
"8599",21,3,2015,6.851851851
"8600",22,3,2015,7.592592591
"8601",23,3,2015,8.18518518433333
"8602",24,3,2015,8.888888888
"8603",25,3,2015,8.29629629433333
"8604",26,3,2015,10.0370370353333
"8605",27,3,2015,9.111111109
"8606",28,3,2015,9.51851851666667
"8607",29,3,2015,9.925925924
"8608",30,3,2015,9.592592591
"8609",31,3,2015,9.444444443
"8610",1,4,2015,8.962962962
"8611",2,4,2015,8.592592592
"8612",3,4,2015,8.33333333266667
"8613",4,4,2015,7.62962962833333
"8614",5,4,2015,7.25925925833333
"8615",6,4,2015,6.29629629433333
"8616",7,4,2015,5.962962961
"8617",8,4,2015,5.74074073866667
"8618",9,4,2015,4.40740740466667
"8619",10,4,2015,4.62962962733333
"8620",11,4,2015,5.185185183
"8621",12,4,2015,6.33333333133333
"8622",13,4,2015,6.62962962733333
"8623",14,4,2015,5.44444444233333
"8624",15,4,2015,5.14814814666667
"8625",16,4,2015,6.11111111
"8626",17,4,2015,5.59259259266667
"8627",18,4,2015,6.07407407366667
"8628",19,4,2015,5.22222222133333
"8629",20,4,2015,5.40740740666667
"8630",21,4,2015,6.185185183
"8631",22,4,2015,6.25925925666667
"8632",23,4,2015,4.666666664
"8633",24,4,2015,4.555555553
"8634",25,4,2015,4.629629627
"8635",26,4,2015,4.703703701
"8636",27,4,2015,3.44444444166667
"8637",28,4,2015,3.481481478
"8638",29,4,2015,3.96296296
"8639",30,4,2015,4.48148147866667
"8640",1,5,2015,4.77777777533333
"8641",2,5,2015,3.96296296133333
"8642",3,5,2015,3.814814813
"8643",4,5,2015,4.59259259033333
"8644",5,5,2015,4.48148147933333
"8645",6,5,2015,4.66666666466667
"8646",7,5,2015,4.22222222033333
"8647",8,5,2015,3.999999998
"8648",9,5,2015,3.66666666533333
"8649",10,5,2015,2.55555555433333
"8650",11,5,2015,3.22222222133333
"8651",12,5,2015,4.40740740633333
"8652",13,5,2015,4.33333333233333
"8653",14,5,2015,4.18518518433333
"8654",15,5,2015,4.14814814733333
"8655",16,5,2015,4.44444444333333
"8656",17,5,2015,4.259259258
"8657",18,5,2015,5.07407407266667
"8658",19,5,2015,5.185185184
"8659",20,5,2015,5.03703703566667
"8660",21,5,2015,5.55555555366667
"8661",22,5,2015,4.70370370133333
"8662",23,5,2015,3.29629629366667
"8663",24,5,2015,3.62962962666667
"8664",25,5,2015,3.40740740466667
"8665",26,5,2015,2.88888888666667
"8666",27,5,2015,3.55555555266667
"8667",28,5,2015,4.44444444266667
"8668",29,5,2015,4.185185183
"8669",30,5,2015,4.370370368
"8670",31,5,2015,3.85185184933333
"8671",1,6,2015,3.44444444233333
"8672",2,6,2015,3.37037036866667
"8673",3,6,2015,3.370370369
"8674",4,6,2015,2.925925925
"8675",5,6,2015,3.03703703566667
"8676",6,6,2015,3.99999999866667
"8677",7,6,2015,2.81481481466667
"8678",8,6,2015,1.81481481333333
"8679",9,6,2015,1.29629629533333
"8680",10,6,2015,1.29629629533333
"8681",11,6,2015,1.999999999
"8682",12,6,2015,1.66666666566667
"8683",13,6,2015,1.66666666566667
"8684",14,6,2015,2.11111110933333
"8685",15,6,2015,1.77777777566667
"8686",16,6,2015,1.77777777633333
"8687",17,6,2015,0.555555554
"8688",18,6,2015,0.11111111
"8689",19,6,2015,0.185185184333333
"8690",20,6,2015,0.370370369333333
"8691",21,6,2015,-0.111111112
"8692",22,6,2015,-0.0370370379999999
"8693",23,6,2015,0.370370369333333
"8694",24,6,2015,0.148148147
"8695",25,6,2015,-0.555555556333333
"8696",26,6,2015,-0.518518518666667
"8697",27,6,2015,-0.333333334
"8698",28,6,2015,-0.370370371333333
"8699",29,6,2015,0.0370370353333334
"8700",30,6,2015,0.148148146333333
"8701",1,7,2015,2.111111109
"8702",2,7,2015,2.96296296133333
"8703",3,7,2015,2.81481481333333
"8704",4,7,2015,1.88888888766667
"8705",5,7,2015,1.74074073933333
"8706",6,7,2015,1.66666666566667
"8707",7,7,2015,1.96296296166667
"8708",8,7,2015,1.51851851766667
"8709",9,7,2015,2.037037036
"8710",10,7,2015,2.92592592433333
"8711",11,7,2015,2.77777777633333
"8712",12,7,2015,0.814814813666667
"8713",13,7,2015,0.444444442666667
"8714",14,7,2015,0.518518516333333
"8715",15,7,2015,1.518518516
"8716",16,7,2015,1.99999999733333
"8717",17,7,2015,2.33333333066667
"8718",18,7,2015,2.037037035
"8719",19,7,2015,2.185185183
"8720",20,7,2015,1.96296296133333
"8721",21,7,2015,0.518518518333333
"8722",22,7,2015,0.629629629666667
"8723",23,7,2015,0.851851852
"8724",24,7,2015,1.11111111133333
"8725",25,7,2015,1.29629629666667
"8726",26,7,2015,0.444444445666667
"8727",27,7,2015,-0.222222220666667
"8728",28,7,2015,-0.296296295
"8729",29,7,2015,-0.370370369666667
"8730",30,7,2015,-0.296296295666667
"8731",31,7,2015,3.33333347035669e-10
"8732",1,8,2015,1.14814814766667
"8733",2,8,2015,1.222222221
"8734",3,8,2015,0.703703702
"8735",4,8,2015,0.370370368666667
"8736",5,8,2015,0.296296294666667
"8737",6,8,2015,1.33333333066667
"8738",7,8,2015,2.777777774
"8739",8,8,2015,3.518518514
"8740",9,8,2015,4.33333332833333
"8741",10,8,2015,4.99999999433333
"8742",11,8,2015,5.11111110566667
"8743",12,8,2015,4.99999999433333
"8744",13,8,2015,5.25925925366667
"8745",14,8,2015,5.70370369833333
"8746",15,8,2015,5.77777777233333
"8747",16,8,2015,5.85185184633333
"8748",17,8,2015,5.77777777233333
"8749",18,8,2015,5.03703703233333
"8750",19,8,2015,5.70370369933333
"8751",20,8,2015,7.03703703233333
"8752",21,8,2015,6.96296295833333
"8753",22,8,2015,7.740740736
"8754",23,8,2015,7.925925921
"8755",24,8,2015,8.703703698
"8756",25,8,2015,9.481481476
"8757",26,8,2015,8.666666662
"8758",27,8,2015,8.370370366
"8759",28,8,2015,8.666666663
"8760",29,8,2015,8.666666663
"8761",30,8,2015,7.13333333023333
"8762",31,8,2015,5.26666666446667
"8763",1,9,2015,4.67407407246667
"8764",2,9,2015,4.93333333246667
"8765",3,9,2015,5.19259259213333
"8766",4,9,2015,5.63703703846667
"8767",5,9,2015,4.93333333446667
"8768",6,9,2015,5.89629629646667
"8769",7,9,2015,6.19259259313333
"8770",8,9,2015,6.41481481513333
"8771",9,9,2015,6.82222222246667
"8772",10,9,2015,7.02222222223333
"8773",11,9,2015,5.96296296333333
"8774",12,9,2015,5.96296296333333
"8775",13,9,2015,4.70370370366667
"8776",14,9,2015,3.77777777766667
"8777",15,9,2015,2.07407407333333
"8778",16,9,2015,2.296296296
"8779",17,9,2015,1.814814815
"8780",18,9,2015,1.44444444433333
"8781",19,9,2015,0.925925925333333
"8782",20,9,2015,0.148148148
"8783",21,9,2015,0.222222222
"8784",22,9,2015,1.48148148066667
"8785",23,9,2015,1.81481481333333
"8786",24,9,2015,2.66666666533333
"8787",25,9,2015,3.33333333133333
"8788",26,9,2015,4.85185184966667
"8789",27,9,2015,5.222222219
"8790",28,9,2015,6.44444444
"8791",29,9,2015,6.70370369966667
"8792",30,9,2015,6.99999999566667
"8793",1,10,2015,7.55555555133333
"8794",2,10,2015,7.62962962533333
"8795",3,10,2015,8.85185184633333
"8796",4,10,2015,8.99999999466667
"8797",5,10,2015,7.740740735
"8798",6,10,2015,7.51851851333333
"8799",7,10,2015,6.703703698
"8800",8,10,2015,6.111111106
"8801",9,10,2015,4.85185184766667
"8802",10,10,2015,4.518518514
"8803",11,10,2015,4.518518515
"8804",12,10,2015,3.99999999666667
"8805",13,10,2015,4.037037034
"8806",14,10,2015,3.037037035
"8807",15,10,2015,2.85185185
"8808",16,10,2015,3.407407405
"8809",17,10,2015,3.22222222
"8810",18,10,2015,3.33333333166667
"8811",19,10,2015,3.55555555366667
"8812",20,10,2015,4.037037035
"8813",21,10,2015,4.44444444166667
"8814",22,10,2015,4.11111110766667
"8815",23,10,2015,4.74074073633333
"8816",24,10,2015,6.14814814333333
"8817",25,10,2015,6.370370366
"8818",26,10,2015,6.296296292
"8819",27,10,2015,6.25925925533333
"8820",28,10,2015,7.07407406933333
"8821",29,10,2015,7.25925925366667
"8822",30,10,2015,7.85185184566667
"8823",31,10,2015,8.59259258566667
"8824",1,11,2015,9.55555554933333
"8825",2,11,2015,10.7777777716667
"8826",3,11,2015,10.333333328
"8827",4,11,2015,8.51851851366667
"8828",5,11,2015,10.037037033
"8829",6,11,2015,9.99999999633333
"8830",7,11,2015,9.85185184833333
"8831",8,11,2015,9.55555555233333
"8832",9,11,2015,9.33333333033333
"8833",10,11,2015,9.111111109
"8834",11,11,2015,8.48148148
"8835",12,11,2015,7.92592592433333
"8836",13,11,2015,6.85185185033333
"8837",14,11,2015,8.55555555333333
"8838",15,11,2015,8.70370370133333
"8839",16,11,2015,7.18518518133333
"8840",17,11,2015,7.666666662
"8841",18,11,2015,7.740740736
"8842",19,11,2015,7.11111110733333
"8843",20,11,2015,6.99999999633333
"8844",21,11,2015,6.85185184866667
"8845",22,11,2015,7.185185182
"8846",23,11,2015,7.25925925633333
"8847",24,11,2015,6.814814812
"8848",25,11,2015,5.77777777466667
"8849",26,11,2015,6.59259258866667
"8850",27,11,2015,6.81481481066667
"8851",28,11,2015,6.44444444066667
"8852",29,11,2015,6.592592589
"8853",30,11,2015,7.70370369966667
"8854",1,12,2015,7.74074073666667
"8855",2,12,2015,7.88888888433333
"8856",3,12,2015,8.88888888466667
