spp,date,day,month,year,ccl,obs,area,geraci
Chelonia mydas,14/5/2015,14,5,2015,37.7,,south,
Caretta caretta,14/5/2015,14,5,2015,,,south,
Caretta caretta,14/5/2015,14,5,2015,,,south,
Chelonia mydas,14/5/2015,14,5,2015,,viva encaminhada para o CRAM,south,
Chelonia mydas,14/5/2015,14,5,2015,37,viva encaminhada para o CRAM,south,
Chelonia mydas,14/5/2015,14,5,2015,49,,south,
Caretta caretta,14/5/2015,14,5,2015,59.5,,south,
Caretta caretta,14/5/2015,14,5,2015,,,south,
Caretta caretta,14/5/2015,14,5,2015,58,,south,
Caretta caretta,14/5/2015,14,5,2015,64,,south,
Chelonia mydas,22/5/2015,22,5,2015,28,,south,
Chelonia mydas,22/5/2015,22,5,2015,36.5,,south,
Chelonia mydas,22/5/2015,22,5,2015,44,,south,
Caretta caretta,22/5/2015,22,5,2015,86,com linha de espinhel -fotos,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Caretta caretta,22/5/2015,22,5,2015,72,,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Caretta caretta,22/5/2015,22,5,2015,67,,south,
Caretta caretta,22/5/2015,22,5,2015,91,,south,
Caretta caretta,22/5/2015,22,5,2015,66,,south,
Chelonia mydas,22/5/2015,22,5,2015,43,,south,
Caretta caretta,22/5/2015,22,5,2015,78,,south,
Caretta caretta,22/5/2015,22,5,2015,95,,south,
Caretta caretta,22/5/2015,22,5,2015,66,,south,
Chelonia mydas,22/5/2015,22,5,2015,33.5,,south,
Chelonia mydas,22/5/2015,22,5,2015,,casco quebrado,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Chelonia mydas,22/5/2015,22,5,2015,44,,south,
Chelonia mydas,22/5/2015,22,5,2015,45,,south,
Chelonia mydas,22/5/2015,22,5,2015,41,,south,
Caretta caretta,22/5/2015,22,5,2015,68,,south,
Caretta caretta,22/5/2015,22,5,2015,,"Recaptura brinco de boi 203  - coletado musculo para dna e pele, para isotopos pele e escudo - fotos",south,
Chelonia mydas,22/5/2015,22,5,2015,35,,south,
Caretta caretta,22/5/2015,22,5,2015,83,,south,
Caretta caretta,22/5/2015,22,5,2015,85,coletado o cr‰nio para o museo Candel‡ria,south,
Caretta caretta,22/5/2015,22,5,2015,96,,south,
Chelonia mydas,22/5/2015,22,5,2015,39,,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Chelonia mydas,22/5/2015,22,5,2015,,,south,
Chelonia mydas,22/5/2015,22,5,2015,38,,south,
Chelonia mydas,22/5/2015,22,5,2015,,,south,
Chelonia mydas,22/5/2015,22,5,2015,37,,south,
Caretta caretta,22/5/2015,22,5,2015,89,com corda na carapaça toda (caderinha) - fotos,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Caretta caretta,22/5/2015,22,5,2015,76,,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Caretta caretta,22/5/2015,22,5,2015,83,,south,
Caretta caretta,22/5/2015,22,5,2015,70,,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Caretta caretta,22/5/2015,22,5,2015,64,,south,
Chelonia mydas,22/5/2015,22,5,2015,38.5,,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Caretta caretta,22/5/2015,22,5,2015,72,,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Caretta caretta,22/5/2015,22,5,2015,66,,south,
Chelonia mydas,22/5/2015,22,5,2015,35,,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Caretta caretta,22/5/2015,22,5,2015,87,,south,
Caretta caretta,22/5/2015,22,5,2015,58,,south,
Chelonia mydas,22/5/2015,22,5,2015,45,,south,
Chelonia mydas,22/5/2015,22,5,2015,43,,south,
Chelonia mydas,22/5/2015,22,5,2015,43,,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Chelonia mydas,22/5/2015,22,5,2015,33,,south,
Caretta caretta,22/5/2015,22,5,2015,68, com corda no pescoço,south,
Caretta caretta,22/5/2015,22,5,2015,77,,south,
Chelonia mydas,22/5/2015,22,5,2015,36,,south,
Caretta caretta,22/5/2015,22,5,2015,89,,south,
Caretta caretta,22/5/2015,22,5,2015,70,,south,
Caretta caretta,22/5/2015,22,5,2015,77,,south,
Caretta caretta,22/5/2015,22,5,2015,66,,south,
Caretta caretta,22/5/2015,22,5,2015,73,com linha e anzol de espinhelde fundo - fotos,south,
Caretta caretta,22/5/2015,22,5,2015,67,,south,
Caretta caretta,22/5/2015,22,5,2015,87.3,,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Caretta caretta,22/5/2015,22,5,2015,77,,south,
Caretta caretta,22/5/2015,22,5,2015,72,Com cabo na nadadeira anterior direita,south,
Caretta caretta,22/5/2015,22,5,2015,64,,south,
Caretta caretta,22/5/2015,22,5,2015,84,,south,
Caretta caretta,22/5/2015,22,5,2015,62,,south,
Caretta caretta,22/5/2015,22,5,2015,63,,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Caretta caretta,22/5/2015,22,5,2015,62,,south,
Caretta caretta,22/5/2015,22,5,2015,68,,south,
Caretta caretta,22/5/2015,22,5,2015,92,,south,
Chelonia mydas,22/5/2015,22,5,2015,,,south,
Chelonia mydas,22/5/2015,22,5,2015,37,,south,
Chelonia mydas,22/5/2015,22,5,2015,38,,south,
Chelonia mydas,22/5/2015,22,5,2015,37,,south,
Chelonia mydas,22/5/2015,22,5,2015,38.5,,south,
Caretta caretta,22/5/2015,22,5,2015,74,,south,
Caretta caretta,22/5/2015,22,5,2015,53,com m‡ formaç‹o no casco - fotos,south,
Chelonia mydas,22/5/2015,22,5,2015,45,,south,
Chelonia mydas,22/5/2015,22,5,2015,34,,south,
Chelonia mydas,22/5/2015,22,5,2015,39,,south,
Chelonia mydas,22/5/2015,22,5,2015,37,,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Chelonia mydas,22/5/2015,22,5,2015,35.5,,south,
Chelonia mydas,22/5/2015,22,5,2015,32,,south,
Chelonia mydas,22/5/2015,22,5,2015,,,south,
Chelonia mydas,22/5/2015,22,5,2015,38,,south,
Chelonia mydas,22/5/2015,22,5,2015,39,com rede malha 22cm entre nos - fotos,south,
Chelonia mydas,22/5/2015,22,5,2015,53,,south,
Chelonia mydas,22/5/2015,22,5,2015,,,south,
Chelonia mydas,22/5/2015,22,5,2015,32.5,,south,
Chelonia mydas,22/5/2015,22,5,2015,30,,south,
Chelonia mydas,22/5/2015,22,5,2015,43,Viva encaminhada para o CRAM,south,
Caretta caretta,22/5/2015,22,5,2015,88,,south,
Chelonia mydas,22/5/2015,22,5,2015,,,south,
Caretta caretta,22/5/2015,22,5,2015,72,,south,
Chelonia mydas,22/5/2015,22,5,2015,38,,south,
Chelonia mydas,22/5/2015,22,5,2015,38,,south,
Chelonia mydas,22/5/2015,22,5,2015,36,,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Caretta caretta,22/5/2015,22,5,2015,73,,south,
Caretta caretta,22/5/2015,22,5,2015,,,south,
Caretta caretta,22/5/2015,22,5,2015,78,,south,
Chelonia mydas,2/6/15,2,6,2015,41.6,,south,
Caretta caretta,2/6/15,2,6,2015,,,south,
Caretta caretta,2/6/15,2,6,2015,78.5,,south,
Caretta caretta,2/6/15,2,6,2015,,,south,
Caretta caretta,2/6/15,2,6,2015,,,south,
Caretta caretta,2/6/15,2,6,2015,,casco quebrado,south,
Caretta caretta,2/6/15,2,6,2015,67,,south,
Chelonia mydas,2/6/15,2,6,2015,34,com rede -fotos,south,
Chelonia mydas,2/6/15,2,6,2015,33,com rede -fotos,south,
Caretta caretta,2/6/15,2,6,2015,65,,south,
Caretta caretta,2/6/15,2,6,2015,71,,south,
Chelonia mydas,2/6/15,2,6,2015,38,,south,
Chelonia mydas,2/6/15,2,6,2015,32.5,com rede malha 13cm - fotos,south,
Caretta caretta,2/6/15,2,6,2015,67.3,,south,
Caretta caretta,2/6/15,2,6,2015,60.3,,south,
Caretta caretta,2/6/15,2,6,2015,,,south,
Caretta caretta,2/6/15,2,6,2015,72.4,,south,
Caretta caretta,2/6/15,2,6,2015,71.5,,south,
Caretta caretta,2/6/15,2,6,2015,68,,south,
Caretta caretta,2/6/15,2,6,2015,,,south,
Caretta caretta,2/6/15,2,6,2015,58,,south,
Caretta caretta,2/6/15,2,6,2015,,,south,
Caretta caretta,2/6/15,2,6,2015,79,,south,
Caretta caretta,2/6/15,2,6,2015,67,,south,
Caretta caretta,2/6/15,2,6,2015,,casco quebrado,south,
Caretta caretta,2/6/15,2,6,2015,74,,south,
Caretta caretta,2/6/15,2,6,2015,,,south,
Caretta caretta,2/6/15,2,6,2015,76,,south,
Caretta caretta,2/6/15,2,6,2015,,,south,
Chelonia mydas,2/6/15,2,6,2015,36.5,,south,
Chelonia mydas,2/6/15,2,6,2015,43,,south,
Caretta caretta,2/6/15,2,6,2015,64,,south,
Caretta caretta,2/6/15,2,6,2015,,casco quebrado,south,
Caretta caretta,2/6/15,2,6,2015,72,,south,
Caretta caretta,2/6/15,2,6,2015,67,,south,
Caretta caretta,2/6/15,2,6,2015,62,,south,
Caretta caretta,2/6/15,2,6,2015,68,viva encaminhada para o CRAM-fotos,south,
Caretta caretta,2/6/15,2,6,2015,62.5,,south,
Chelonia mydas,17/6/2015,17,6,2015,42,,south,
Chelonia mydas,17/6/2015,17,6,2015,,,south,
Chelonia mydas,17/6/2015,17,6,2015,41,,south,
Chelonia mydas,17/6/2015,17,6,2015,,,south,
Caretta caretta,17/6/2015,17,6,2015,70,,south,
Caretta caretta,17/6/2015,17,6,2015,79,,south,
Chelonia mydas,17/6/2015,17,6,2015,37,,south,
Chelonia mydas,17/6/2015,17,6,2015,,,south,
Chelonia mydas,17/6/2015,17,6,2015,38,,south,
Caretta caretta,17/6/2015,17,6,2015,91.2,,south,
Chelonia mydas,17/6/2015,17,6,2015,37.8,,south,
Chelonia mydas,17/6/2015,17,6,2015,,,south,
Chelonia mydas,17/6/2015,17,6,2015,,,south,
Chelonia mydas,17/6/2015,17,6,2015,34,,south,
Chelonia mydas,17/6/2015,17,6,2015,,,south,
Chelonia mydas,17/6/2015,17,6,2015,,,south,
Caretta caretta,17/6/2015,17,6,2015,73,,south,
Caretta caretta,17/6/2015,17,6,2015,97.5,,south,
Caretta caretta,17/6/2015,17,6,2015,58.2,,south,
Chelonia mydas,17/6/2015,17,6,2015,36.5,,south,
Chelonia mydas,17/6/2015,17,6,2015,,,south,
Chelonia mydas,17/6/2015,17,6,2015,,,south,
Chelonia mydas,17/6/2015,17,6,2015,34,,south,
Chelonia mydas,17/6/2015,17,6,2015,,,south,
Caretta caretta,17/6/2015,17,6,2015,80,,south,
Chelonia mydas,17/6/2015,17,6,2015,37,,south,
Caretta caretta,17/6/2015,17,6,2015,69.5,,south,
Caretta caretta,17/6/2015,17,6,2015,,,south,
Chelonia mydas,17/6/2015,17,6,2015,40,,south,
Chelonia mydas,17/6/2015,17,6,2015,47,,south,
Caretta caretta,17/6/2015,17,6,2015,,,south,
Caretta caretta,17/6/2015,17,6,2015,,,south,
Chelonia mydas,17/6/2015,17,6,2015,41.5,,south,
Chelonia mydas,24/7/2015,24,7,2015,36,Viva- encaminhada para o CRAM,south,
Caretta caretta,24/7/2015,24,7,2015,,,south,
Chelonia mydas,24/7/2015,24,7,2015,36,,south,
Caretta caretta,24/7/2015,24,7,2015,79,,south,
Chelonia mydas,24/7/2015,24,7,2015,35,,south,
Caretta caretta,24/7/2015,24,7,2015,,,south,
Chelonia mydas,24/7/2015,24,7,2015,40,,south,
Chelonia mydas,24/7/2015,24,7,2015,36,Viva - encaminhada para o CRAM.,south,
Chelonia mydas,24/7/2015,24,7,2015,39,Viva - encaminhada,south,
Chelonia mydas,24/7/2015,24,7,2015,39,,south,
Chelonia mydas,24/7/2015,24,7,2015,42,,south,
Chelonia mydas,24/7/2015,24,7,2015,38,,south,
Chelonia mydas,24/7/2015,24,7,2015,38,,south,
Caretta caretta,28/7/2015,28,7,2015,,,south,
Chelonia mydas,28/7/2015,28,7,2015,39.7,,south,
Chelonia mydas,28/7/2015,28,7,2015,55.5,Cranio e umero,south,
Chelonia mydas,28/7/2015,28,7,2015,38.2,,south,
Chelonia mydas,28/7/2015,28,7,2015,33.4,,south,
Chelonia mydas,28/7/2015,28,7,2015,39,,south,
Chelonia mydas,28/7/2015,28,7,2015,,possivel reavistada,south,
Chelonia mydas,28/7/2015,28,7,2015,43,,south,
Caretta caretta,7/8/15,7,8,2015,56,"Coletado pele e musculo para dna e isotopos, umeros - Fotos",south,
Caretta caretta,7/8/15,7,8,2015,94,,south,
Chelonia mydas,7/8/15,7,8,2015,43,,south,
Chelonia mydas,7/8/15,7,8,2015,43,,south,
Chelonia mydas,13/8/2015,13,8,2015,43.5,,south,
Caretta caretta,8/9/15,8,9,2015,64,,south,
Caretta caretta,8/9/15,8,9,2015,78,,south,
Caretta caretta,8/9/15,8,9,2015,66.5,,south,
Chelonia mydas,8/9/15,8,9,2015,38.2,,south,
Chelonia mydas,8/9/15,8,9,2015,38,"Viva- encaminhada para o CRAM, com algas e cracas. fotos",south,
Caretta caretta,8/9/15,8,9,2015,88,,south,
Chelonia mydas,8/9/15,8,9,2015,34,Viva- encaminhada para o CRAM. Muita craca. Fotos,south,
Chelonia mydas,8/9/15,8,9,2015,34,"Viva- encaminhada para o CRAM, com muitas algas - fotos",south,
Chelonia mydas,8/9/15,8,9,2015,41,,south,
Chelonia mydas,8/9/15,8,9,2015,34,Com algas,south,
Chelonia mydas,8/9/15,8,9,2015,38,Com algas,south,
Chelonia mydas,29/9/2015,29,9,2015,53,,south,
Chelonia mydas,29/9/2015,29,9,2015,40,,south,
Chelonia mydas,29/9/2015,29,9,2015,34,Viva- encaminhada ao CRAM,south,
Chelonia mydas,29/9/2015,29,9,2015,40.5,,south,
Chelonia mydas,29/9/2015,29,9,2015,125.2,,south,
Chelonia mydas,29/9/2015,29,9,2015,,,south,
Chelonia mydas,29/9/2015,29,9,2015,34,casco com epibiontes.,south,
Chelonia mydas,29/9/2015,29,9,2015,173.8,,south,
Chelonia mydas,29/9/2015,29,9,2015,125.6,"casco com epibiontes, tamanho aproximado.",south,
Chelonia mydas,6/10/15,6,10,2015,40.5,,south,
Chelonia mydas,6/10/15,6,10,2015,39,,south,
Caretta caretta,6/10/15,6,10,2015,66.2,,south,
Caretta caretta,6/10/15,6,10,2015,85,,south,
Chelonia mydas,6/10/15,6,10,2015,51,,south,
Caretta caretta,6/10/15,6,10,2015,77.5,,south,
Chelonia mydas,6/10/15,6,10,2015,39,,south,
Chelonia mydas,13/10/2015,13,10,2015,38,Viva encaminhada para o CRAM.,south,
Chelonia mydas,13/10/2015,13,10,2015,,,south,
Chelonia mydas,13/10/2015,13,10,2015,49.5,,south,
Chelonia mydas,13/10/2015,13,10,2015,35,Viva encaminhada para o CRAM.,south,
Chelonia mydas,13/10/2015,13,10,2015,45,Cabeca com corte - fotos,south,
Chelonia mydas,13/10/2015,13,10,2015,41,Viva encaminhada para o CRAM.,south,
Chelonia mydas,13/10/2015,13,10,2015,36,Viva encaminhada para o CRAM.,south,
Chelonia mydas,13/10/2015,13,10,2015,46.5,,south,
Chelonia mydas,13/10/2015,13,10,2015,39,Viva encaminhada para o CRAM.Com algas e hidrozoa no casco.,south,
Chelonia mydas,13/10/2015,13,10,2015,37.5,Viva encaminhada para o CRAM. Com perfuracoes nas nadadeiras (bicabas),south,
Chelonia mydas,13/10/2015,13,10,2015,31.5,Viva encaminhada para o CRAM.,south,
Chelonia mydas,13/10/2015,13,10,2015,38.5,,south,
Chelonia mydas,13/10/2015,13,10,2015,,Viva encaminhada para o CRAM.,south,
Chelonia mydas,13/10/2015,13,10,2015,35,,south,
Chelonia mydas,13/10/2015,13,10,2015,36,,south,
Chelonia mydas,13/10/2015,13,10,2015,38.5,,south,
Chelonia mydas,13/10/2015,13,10,2015,35,"Morreu no caminho, ficou na praia mesmo.",south,
Chelonia mydas,13/10/2015,13,10,2015,49,,south,
Chelonia mydas,13/10/2015,13,10,2015,35.5,,south,
Chelonia mydas,13/10/2015,13,10,2015,47,Viva encaminhada para o CRAM.,south,
Chelonia mydas,13/10/2015,13,10,2015,43,,south,
Chelonia mydas,13/10/2015,13,10,2015,35.5,,south,
Caretta caretta,13/10/2015,13,10,2015,71,,south,
Chelonia mydas,13/10/2015,13,10,2015,40.5,casco coberto de algas.,south,
Chelonia mydas,13/10/2015,13,10,2015,,Casco com 100% de epibiontes,south,
Chelonia mydas,13/10/2015,13,10,2015,40.5,,south,
Chelonia mydas,13/10/2015,13,10,2015,37,,south,
Chelonia mydas,13/10/2015,13,10,2015,42,sem cabe;a,south,
Chelonia mydas,13/10/2015,13,10,2015,38,Viva encaminhada para o CRAM.,south,
Caretta caretta,24/11/2015,24,11,2015,76,,south,
Caretta caretta,24/11/2015,24,11,2015,77,,south,
Chelonia mydas,24/11/2015,24,11,2015,33,,south,
Caretta caretta,24/11/2015,24,11,2015,63,,south,
Caretta caretta,24/11/2015,24,11,2015,75,,south,
Caretta caretta,24/11/2015,24,11,2015,66,,south,
Caretta caretta,24/11/2015,24,11,2015,74.5,,south,
Caretta caretta,24/11/2015,24,11,2015,69.5,casco quebrado,south,
Caretta caretta,24/11/2015,24,11,2015,80,,south,
Caretta caretta,24/11/2015,24,11,2015,64,,south,
Caretta caretta,24/11/2015,24,11,2015,87,,south,
Caretta caretta,24/11/2015,24,11,2015,66,,south,
Caretta caretta,24/11/2015,24,11,2015,67,,south,
Chelonia mydas,24/11/2015,24,11,2015,39.5,,south,
Caretta caretta,24/11/2015,24,11,2015,100,Coletado pele para dna e isotopos e umero,south,
Chelonia mydas,24/11/2015,24,11,2015,41,,south,
Chelonia mydas,24/11/2015,24,11,2015,38,,south,
Chelonia mydas,24/11/2015,24,11,2015,37,,south,
Caretta caretta,24/11/2015,24,11,2015,84,,south,
Caretta caretta,24/11/2015,24,11,2015,67,coletada inteira,south,
Caretta caretta,24/11/2015,24,11,2015,88.5,,south,
Caretta caretta,24/11/2015,24,11,2015,76,,south,
Chelonia mydas,24/11/2015,24,11,2015,39,,south,
Chelonia mydas,24/11/2015,24,11,2015,41,,south,
Chelonia mydas,24/11/2015,24,11,2015,32,"
",south,
Chelonia mydas,24/11/2015,24,11,2015,34.5,,south,
Chelonia mydas,24/11/2015,24,11,2015,38,Fotos - nadadeira cortada.,south,
Chelonia mydas,24/11/2015,24,11,2015,33.5,,south,
Chelonia mydas,24/11/2015,24,11,2015,41,,south,
Chelonia mydas,24/11/2015,24,11,2015,33.5,,south,
Chelonia mydas,24/11/2015,24,11,2015,36,,south,
Caretta caretta,24/11/2015,24,11,2015,71,,south,
Chelonia mydas,24/11/2015,24,11,2015,36.5,,south,
Chelonia mydas,24/11/2015,24,11,2015,57,Fotos ,south,
Chelonia mydas,24/11/2015,24,11,2015,39,Fotos - viva - enrolada na rede,south,
Chelonia mydas,24/11/2015,24,11,2015,31.5,,south,
Chelonia mydas,24/11/2015,24,11,2015,61,Colatada inteira,south,
Chelonia mydas,24/11/2015,24,11,2015,39.5,,south,
Chelonia mydas,24/11/2015,24,11,2015,,Fotos - casco quebrado por _lice.,south,
Chelonia mydas,24/11/2015,24,11,2015,31,,south,
Chelonia mydas,24/11/2015,24,11,2015,35,,south,
Caretta caretta,24/11/2015,24,11,2015,67,,south,
Chelonia mydas,24/11/2015,24,11,2015,37,,south,
Caretta caretta,24/11/2015,24,11,2015,67,,south,
Caretta caretta,24/11/2015,24,11,2015,61,,south,
Caretta caretta,26/11/2015,26,11,2015,,Casco quebrado.,south,
Caretta caretta,26/11/2015,26,11,2015,71,,south,
Caretta caretta,26/11/2015,26,11,2015,78,,south,
Caretta caretta,26/11/2015,26,11,2015,67,,south,
Chelonia mydas,26/11/2015,26,11,2015,41.5,,south,
Caretta caretta,26/11/2015,26,11,2015,90,,south,
Chelonia mydas,26/11/2015,26,11,2015,45,,south,
Caretta caretta,26/11/2015,26,11,2015,68,,south,
Caretta caretta,26/11/2015,26,11,2015,84,,south,
Caretta caretta,26/11/2015,26,11,2015,78,,south,
Caretta caretta,26/11/2015,26,11,2015,69,,south,
Chelonia mydas,26/11/2015,26,11,2015,42,,south,
Chelonia mydas,26/11/2015,26,11,2015,33,,south,
Chelonia mydas,26/11/2015,26,11,2015,37,,south,
Chelonia mydas,26/11/2015,26,11,2015,51,,south,
Chelonia mydas,26/11/2015,26,11,2015,32,,south,
Chelonia mydas,26/11/2015,26,11,2015,31.5,,south,
Caretta caretta,26/11/2015,26,11,2015,69,,south,
Caretta caretta,26/11/2015,26,11,2015,87,,south,
Caretta caretta,26/11/2015,26,11,2015,84,,south,
Chelonia mydas,26/11/2015,26,11,2015,35,,south,
Chelonia mydas,26/11/2015,26,11,2015,40,Viva encaminhada para o CRAM.,south,
Caretta caretta,26/11/2015,26,11,2015,69,,south,
Chelonia mydas,26/11/2015,26,11,2015,41,,south,
Chelonia mydas,26/11/2015,26,11,2015,39,"Viva encaminhada para o CRAM, casco com epibiontes.",south,
Chelonia mydas,26/11/2015,26,11,2015,38,,south,
Chelonia mydas,26/11/2015,26,11,2015,,Viva encaminhada para o CRAM.\,south,
Chelonia mydas,26/11/2015,26,11,2015,47,,south,
Caretta caretta,26/11/2015,26,11,2015,62,,south,
Caretta caretta,26/11/2015,26,11,2015,87,,south,
Chelonia mydas,26/11/2015,26,11,2015,35,,south,
Chelonia mydas,26/11/2015,26,11,2015,38,,south,
Chelonia mydas,26/11/2015,26,11,2015,,Viva encaminhada para o CRAM,south,
Chelonia mydas,26/11/2015,26,11,2015,,Viva encaminhada para o CRAM.,south,
Chelonia mydas,26/11/2015,26,11,2015,39,,south,
Caretta caretta,26/11/2015,26,11,2015,74,,south,
Chelonia mydas,26/11/2015,26,11,2015,35,,south,
Chelonia mydas,26/11/2015,26,11,2015,43,,south,
Chelonia mydas,26/11/2015,26,11,2015,35.5,,south,
Chelonia mydas,26/11/2015,26,11,2015,47,,south,
Chelonia mydas,26/11/2015,26,11,2015,,casco quebrado.,south,
Chelonia mydas,26/11/2015,26,11,2015,36.5,,south,
Chelonia mydas,26/11/2015,26,11,2015,42,,south,
Chelonia mydas,26/11/2015,26,11,2015,40,,south,
Chelonia mydas,26/11/2015,26,11,2015,41,,south,
Chelonia mydas,26/11/2015,26,11,2015,47,,south,
Caretta caretta,26/11/2015,26,11,2015,79,,south,
Caretta caretta,8/12/15,8,12,2015,78,,south,
Chelonia mydas,8/12/15,8,12,2015,39,,south,
Chelonia mydas,8/12/15,8,12,2015,41.5,,south,
Caretta caretta,8/12/15,8,12,2015,81,,south,
Caretta caretta,8/12/15,8,12,2015,62,,south,
Caretta caretta,8/12/15,8,12,2015,76.5,Fotos,south,
Chelonia mydas,8/12/15,8,12,2015,36.5,,south,
Chelonia mydas,8/12/15,8,12,2015,31,,south,
Chelonia mydas,8/12/15,8,12,2015,35,,south,
Chelonia mydas,8/12/15,8,12,2015,32,,south,
Caretta caretta,8/12/15,8,12,2015,70,,south,
Chelonia mydas,8/12/15,8,12,2015,38,,south,
Chelonia mydas,8/12/15,8,12,2015,37.5,Viva - encaminhada para o CRAM.,south,
Chelonia mydas,8/12/15,8,12,2015,38,,south,
Chelonia mydas,8/12/15,8,12,2015,44,,south,
Chelonia mydas,8/12/15,8,12,2015,35,Viva - encaminhada para o CRAM.,south,
Chelonia mydas,8/12/15,8,12,2015,32,Fotos,south,
Chelonia mydas,8/12/15,8,12,2015,41.5,,south,
Chelonia mydas,8/12/15,8,12,2015,36.5,,south,
Chelonia mydas,8/12/15,8,12,2015,36,,south,
Chelonia mydas,8/12/15,8,12,2015,36,Fotos,south,
Chelonia mydas,8/12/15,8,12,2015,41.5,,south,
Chelonia mydas,8/12/15,8,12,2015,,Viva - encaminhada para o CRAM.,south,
Caretta caretta,8/12/15,8,12,2015,63,Fotos ,south,
Caretta caretta,28/12/2015,28,12,2015,,,south,
Chelonia mydas,28/12/2015,28,12,2015,40,,south,
Caretta caretta,28/12/2015,28,12,2015,55,,south,
Caretta caretta,28/12/2015,28,12,2015,74,,south,
Caretta caretta,28/12/2015,28,12,2015,76.2,,south,
Chelonia mydas,28/12/2015,28,12,2015,40.5,,south,
Caretta caretta,28/12/2015,28,12,2015,71.5,,south,
Caretta caretta,28/12/2015,28,12,2015,73.5,,south,
Caretta caretta,28/12/2015,28,12,2015,71,,south,
Caretta caretta,28/12/2015,28,12,2015,,,south,
Caretta caretta,28/12/2015,28,12,2015,,,south,
Caretta caretta,28/12/2015,28,12,2015,69.5,,south,
Caretta caretta,28/12/2015,28,12,2015,77,,south,
Caretta caretta,28/12/2015,28,12,2015,,,south,
Caretta caretta,28/12/2015,28,12,2015,70,,south,
Caretta caretta,28/12/2015,28,12,2015,79,,south,
Caretta caretta,28/12/2015,28,12,2015,84,,south,
Caretta caretta,28/12/2015,28,12,2015,81,,south,
Caretta caretta,28/12/2015,28,12,2015,63.5,,south,
Chelonia mydas,28/12/2015,28,12,2015,37.2,,south,
Chelonia mydas,28/12/2015,28,12,2015,40,,south,
Chelonia mydas,28/12/2015,28,12,2015,38,,south,
Caretta caretta,28/12/2015,28,12,2015,76,,south,
Chelonia mydas,28/12/2015,28,12,2015,33.2,,south,
Chelonia mydas,28/12/2015,28,12,2015,40,,south,
Caretta caretta,28/12/2015,28,12,2015,72.8,,south,
Caretta caretta,28/12/2015,28,12,2015,,,south,
Caretta caretta,28/12/2015,28,12,2015,76.5,,south,
Caretta caretta,28/12/2015,28,12,2015,64,,south,
Caretta caretta,28/12/2015,28,12,2015,67,,south,
Caretta caretta,28/12/2015,28,12,2015,84,,south,
Caretta caretta,28/12/2015,28,12,2015,,,south,
Caretta caretta,28/12/2015,28,12,2015,83.5,,south,
Caretta caretta,28/12/2015,28,12,2015,,,south,
Caretta caretta,28/12/2015,28,12,2015,75.8,fotos,south,
Caretta caretta,28/12/2015,28,12,2015,73,,south,
Caretta caretta,28/12/2015,28,12,2015,77.5,,south,
Chelonia mydas,28/12/2015,28,12,2015,42.5,,south,
Caretta caretta,28/12/2015,28,12,2015,66,,south,
Caretta caretta,28/12/2015,28,12,2015,79.5,,south,
Caretta caretta,28/12/2015,28,12,2015,,,south,
